Reporting Period,Managing Agency,PID,Agency Project Name,Current Phase,Completion Date,Completion Date Type,Variance (day),Reason for Forecast Completion Change,Data Date
202509,NYPD,3179,30 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3179,30 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3179,30 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3180,83 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3181,112 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3182,MTS/14 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3183,19 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3184,34 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3185,41 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3186,42 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3187,46 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3188,47 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3189,49 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3190,69 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3191,78 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3192,109 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3193,113 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3194,122 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3195,44 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3196,60 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3197,66 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3198,72 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3199,75 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3200,84 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3201,101 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3202,106 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3203,108 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3204,20 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3205,45 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,06/22/2023
202309,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,09/01/2023
202401,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,04/16/2024
202405,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,07/12/2024
202409,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,11/01/2024
202501,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,03/07/2025
202505,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,06/18/2025
202509,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,11/07/2025
202601,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,04/15/2026
202605,NYPD,3206,123 PCT,Pre-Design,,Forecast,,,07/07/2026
202305,NYPD,3207,CITYWIDE BATHROOM RENOVATION- 66 Total,Close-out,,Forecast,,,06/22/2023
202309,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202401,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202405,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202409,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202501,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202505,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202509,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202601,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202605,NYPD,3207,CITYWIDE BATHROOM RENOVATION,,,Forecast,,,09/01/2023
202305,NYPD,3208,PSA2,Close-out,,Forecast,,,06/22/2023
202309,NYPD,3208,PSA2,Close-out,,Forecast,,,09/01/2023
202401,NYPD,3208,PSA2,,08/05/2023,Actual,,,04/16/2024
202305,NYPD,3209,67 PCT,Close-out,,Forecast,,,06/22/2023
202309,NYPD,3209,67TH PCT.,Close-out,,Forecast,,,09/01/2023
202401,NYPD,3209,67TH PCT.,Close-out,11/15/2019,Actual,,,04/16/2024
202305,NYPD,3210,77 PCT,Close-out,,Forecast,,,06/22/2023
202309,NYPD,3210,77TH PCT.,Close-out,,Forecast,,,09/01/2023
202401,NYPD,3210,77TH PCT.,,06/11/2018,Actual,,,04/16/2024
202305,NYPD,3211,Traffic Control Division,Close-out,,Forecast,,,06/22/2023
202309,NYPD,3211,Traffic Control Division,Close-out,,Forecast,,,09/01/2023
202401,NYPD,3211,Traffic Control Division,,10/18/2018,Actual,,,04/16/2024
202305,NYPD,3212,20 PCT,Close-out,,Forecast,,,06/22/2023
202309,NYPD,3212,20th Pct.,Close-out,,Forecast,,,09/01/2023
202401,NYPD,3212,20th Pct.,,04/29/2022,Actual,,,04/16/2024
202305,NYPD,3213,25 PCT,Close-out,,Forecast,,,06/22/2023
202309,NYPD,3213,25th Pct.,Close-out,,Forecast,,,09/01/2023
202401,NYPD,3213,25th Pct.,,04/29/2022,Actual,,,04/16/2024
202305,NYPD,3214,HWY # 3 SEPTIC TANK,Design,12/15/2025,Forecast,,,06/22/2023
202309,NYPD,3214,HWY # 3 SEPTIC TANK,Design,12/15/2025,Forecast,0,,09/01/2023
202401,NYPD,3214,HWY # 3 SEPTIC TANK,Design,10/15/2026,Forecast,304,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,04/16/2024
202405,NYPD,3214,HWY # 3 SEPTIC TANK,Design,02/15/2027,Forecast,123,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,07/12/2024
202409,NYPD,3214,HWY # 3 SEPTIC TANK,Design,10/16/2027,Forecast,243,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,11/01/2024
202501,NYPD,3214,HWY # 3 SEPTIC TANK,Design,09/30/2027,Forecast,-16,,03/07/2025
202505,NYPD,3214,HWY # 3 SEPTIC TANK,Design,09/30/2027,Forecast,0,,06/18/2025
202509,NYPD,3214,HWY # 3 SEPTIC TANK,Design,09/30/2028,Forecast,366,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,11/07/2025
202601,NYPD,3214,HWY # 3 SEPTIC TANK,Design,01/26/2029,Forecast,118,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,04/15/2026
202605,NYPD,3214,HWY # 3 SEPTIC TANK,Design,01/26/2029,Forecast,0,,07/07/2026
202305,NYPD,3215,"BOILER REPLACEMENT AT 68TH, 76TH AND 102ND PCTS",,,Forecast,,,06/22/2023
202309,NYPD,3215,"BOILER REPLACEMENT AT 68TH, 76TH AND 102ND PCTS",,,Forecast,,,09/01/2023
202401,NYPD,3215,"BOILER REPLACEMENT AT 68TH, 76TH AND 102ND PCTS",Construction,06/30/2024,Forecast,,,04/16/2024
202405,NYPD,3215,"BOILER REPLACEMENT AT 68TH, 76TH AND 102ND PCTS",Construction,08/30/2024,Forecast,61,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,07/12/2024
202409,NYPD,3215,"BOILER REPLACEMENT AT 68TH, 76TH AND 102ND PCTS",Construction,11/30/2024,Forecast,92,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,11/01/2024
202501,NYPD,3215,"BOILER REPLACEMENT AT 68TH, 76TH AND 102ND PCTS",Close-out,11/30/2024,Actual,0,,03/07/2025
202305,NYPD,3216,68 PCT,Construction,11/26/2023,Forecast,,,06/22/2023
202309,NYPD,3216,68 PCT,Construction,11/26/2023,Forecast,0,,09/01/2023
202401,NYPD,3216,68 PCT,Construction,07/15/2024,Forecast,232,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,04/16/2024
202405,NYPD,3216,68 PCT,Construction,08/30/2024,Forecast,46,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,07/12/2024
202409,NYPD,3216,68 PCT,Construction,11/30/2024,Forecast,92,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,11/01/2024
202501,NYPD,3216,68 PCT,Close-out,11/30/2024,Actual,0,,03/07/2025
202305,NYPD,3217,76 PCT,Construction,11/26/2023,Forecast,,,06/22/2023
202309,NYPD,3217,76 PCT,Construction,11/26/2023,Forecast,0,,09/01/2023
202401,NYPD,3217,76 PCT,Construction,07/15/2025,Forecast,597,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,04/16/2024
202405,NYPD,3217,76 PCT,Construction,08/30/2024,Forecast,-319,,07/12/2024
202409,NYPD,3217,76 PCT,Construction,11/30/2024,Forecast,92,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,11/01/2024
202501,NYPD,3217,76 PCT,Close-out,11/30/2024,Actual,0,,03/07/2025
202305,NYPD,3218,102 PCT,,,Forecast,,,06/22/2023
202305,NYPD,3219,101ST PCT HANDICAP RAMP,Construction Procurement,09/05/2024,Forecast,,,06/22/2023
202309,NYPD,3219,101ST PCT HANDICAP RAMP,Construction Procurement,11/15/2024,Forecast,71,,09/01/2023
